,time,mean,std
572,19:04:00,1279.75,25.4880924579
573,19:06:00,1274.75,25.2742104582
574,19:08:00,1280.0,29.2965136882
575,19:10:00,1275.5,29.5248079708
576,19:12:00,1277.5,32.3772406836
577,19:14:00,1286.125,31.3160730069
578,19:16:00,1291.375,15.9188791781
579,19:18:00,1284.625,17.4432754133
580,19:20:00,1290.0,22.5007936368
581,19:22:00,1290.375,26.9970236455
582,19:24:00,1284.125,28.6028844699
583,19:26:00,1284.75,22.9891278651
584,19:28:00,1292.25,30.3114782597
585,19:30:00,1293.875,28.2864808698
586,19:32:00,1294.0,21.5671708192
587,19:34:00,1288.375,30.5984943607
588,19:36:00,1282.75,27.752734743
589,19:38:00,1286.0,26.2515305676
590,19:40:00,1285.0,15.0332963784
591,19:42:00,1288.625,14.9373692463
592,19:44:00,1294.875,30.2769950387
593,19:46:00,1303.5,29.1939328335
594,19:48:00,1300.75,29.6587736959
595,19:50:00,1305.125,29.5317625617
596,19:52:00,1302.375,23.5974423554
597,19:54:00,1301.75,28.8035216101
598,19:56:00,1298.25,24.0817061569
599,19:58:00,1304.375,24.5061945522
600,20:00:00,1306.375,20.4795193861
601,20:02:00,1312.125,17.2248781874
602,20:04:00,1319.25,16.8925173629
603,20:06:00,1325.5,23.3605283698
604,20:08:00,1330.625,21.5336116007
605,20:10:00,1324.375,21.9019731662
606,20:12:00,1319.625,17.3529536391
607,20:14:00,1324.375,20.6808227247
608,20:16:00,1323.75,22.7643204536
609,20:18:00,1325.125,22.9187228515
610,20:20:00,1331.25,29.0750261024
611,20:22:00,1319.375,27.0868312759
612,20:24:00,1320.75,22.5879234485
613,20:26:00,1324.125,16.8814141249
614,20:28:00,1331.375,20.9825607861
615,20:30:00,1329.625,20.6462552814
616,20:32:00,1327.125,12.57477634
617,20:34:00,1330.75,15.3599665178
618,20:36:00,1340.875,17.4145874813
619,20:38:00,1341.75,13.6878465383
620,20:40:00,1340.625,15.747448773
621,20:42:00,1342.125,19.9459089969
622,20:44:00,1337.0,18.9962402295
623,20:46:00,1340.625,26.2239666826
624,20:48:00,1340.0,18.5009652258
625,20:50:00,1340.25,18.2424152536
626,20:52:00,1340.125,17.5860131111
627,20:54:00,1336.625,20.6877292823
628,20:56:00,1337.0,21.7518472122
629,20:58:00,1331.375,24.4244461847
630,21:00:00,1340.125,26.9520076114
631,21:02:00,1343.125,24.3277472388
632,21:04:00,1337.5,19.8350339407
633,21:06:00,1341.5,22.3351100928
634,21:08:00,1350.25,28.7240566176
635,21:10:00,1354.375,27.0710045199
636,21:12:00,1354.875,27.9153695505
637,21:14:00,1350.375,25.4442668255
638,21:16:00,1346.875,18.0272611025
639,21:18:00,1346.5,24.029743474
640,21:20:00,1347.625,24.6572939078
641,21:22:00,1358.625,21.185827473
642,21:24:00,1353.625,11.0574796922
643,21:26:00,1350.75,8.01338166533
