,time,mean,std
645,21:30:00,1327.94117647,30.0841955772
646,21:32:00,1327.58823529,30.5451690606
647,21:34:00,1330.05882353,33.8202428071
648,21:36:00,1329.64705882,33.578157291
649,21:38:00,1325.05882353,32.9345384593
650,21:40:00,1325.94117647,33.3437973772
651,21:42:00,1327.29411765,32.7695832783
652,21:44:00,1328.70588235,31.9702297182
653,21:46:00,1327.64705882,29.893438194
654,21:48:00,1327.52941176,26.4176021978
655,21:50:00,1328.11764706,29.4255041438
656,21:52:00,1329.70588235,30.5056648548
657,21:54:00,1331.05882353,31.5286984116
658,21:56:00,1329.35294118,27.4953204575
659,21:58:00,1332.64705882,30.3951911831
660,22:00:00,1328.88235294,36.08130117
661,22:02:00,1333.0625,36.1929436032
662,22:04:00,1332.05882353,37.4390681445
663,22:06:00,1330.23529412,34.9830841475
664,22:08:00,1331.35294118,37.2356367887
665,22:10:00,1328.70588235,35.3973245915
666,22:12:00,1328.76470588,35.093677158
667,22:14:00,1329.58823529,32.9109761773
668,22:16:00,1332.47058824,32.7168107535
669,22:18:00,1330.41176471,33.9725234998
670,22:20:00,1331.52941176,31.9924163808
671,22:22:00,1334.47058824,31.8082490226
672,22:24:00,1338.05882353,30.1360883913
673,22:26:00,1339.64705882,29.1632070777
674,22:28:00,1342.75,31.391081536
675,22:30:00,1344.64705882,31.5593511825
676,22:32:00,1344.23529412,30.8292260115
677,22:34:00,1345.17647059,32.2940305903
678,22:36:00,1347.41176471,32.1948342586
679,22:38:00,1351.76470588,34.2500536711
680,22:40:00,1348.1875,33.4807780674
681,22:42:00,1351.94117647,33.5232579492
682,22:44:00,1352.52941176,35.982839047
683,22:46:00,1351.52941176,36.1803082613
684,22:48:00,1353.76470588,35.3474352177
685,22:50:00,1357.11764706,34.9997899153
686,22:52:00,1360.0,37.1836657687
687,22:54:00,1363.64705882,38.8393183135
688,22:56:00,1364.05882353,32.1606720006
689,22:58:00,1367.47058824,25.5272345914
690,23:00:00,1367.47058824,26.0219081906
691,23:02:00,1370.58823529,29.184882267
692,23:04:00,1371.47058824,25.5859278879
693,23:06:00,1374.1875,24.8333612975
694,23:08:00,1375.76470588,26.8130784594
695,23:10:00,1374.82352941,26.599425027
696,23:12:00,1371.64705882,28.4713478265
697,23:14:00,1370.35294118,29.4659574265
698,23:16:00,1373.0,25.9281057285
699,23:18:00,1369.11764706,30.1078942159
700,23:20:00,1369.41176471,28.3968722387
701,23:22:00,1367.94117647,26.5505898904
702,23:24:00,1367.82352941,26.4698774414
703,23:26:00,1370.17647059,24.789703745
704,23:28:00,1370.23529412,26.1355347462
705,23:30:00,1369.375,27.6643573333
706,23:32:00,1367.88235294,26.1507226309
707,23:34:00,1367.52941176,26.6718898071
708,23:36:00,1367.0,26.8398025328
709,23:38:00,1369.29411765,26.3599239042
710,23:40:00,1370.35294118,26.8582882377
711,23:42:00,1371.05882353,26.5882271603
712,23:44:00,1370.29411765,20.2446434455
713,23:46:00,1370.82352941,21.5152134957
714,23:48:00,1372.35294118,20.4570928301
715,23:50:00,1376.0,18.0628532261
716,23:52:00,1373.11764706,19.4064498072
717,23:54:00,1376.76470588,19.3084483186
718,23:56:00,1374.76470588,18.8066790389
719,23:58:00,1375.52941176,19.6440755925
